Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"DHH","Desert Hedgehog Signaling Molecule","Protein Coding","O43323","54","GC12M052303","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHH"
"GNL3","G Protein Nucleolar 3","Protein Coding","Q9BVP2","54","GC03P052681","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNL3"
"CCL19","C-C Motif Chemokine Ligand 19","Protein Coding","Q99731","53","GC09M035850","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL19"
"CLN5","CLN5 Intracellular Trafficking Protein","Protein Coding","O75503","53","GC13P076990","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN5"
"FUT4","Fucosyltransferase 4","Protein Coding","P22083","52","GC11P108785","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT4"
"FBXL3","F-Box And Leucine Rich Repeat Protein 3","Protein Coding","Q9UKT7","51","GC13M076992","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXL3"
"MYCBP2","MYC Binding Protein 2","Protein Coding","O75592","51","GC13M077044","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCBP2"
"TXNL1","Thioredoxin Like 1","Protein Coding","O43396","51","GC18M056597","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNL1"
"ANKRD11","Ankyrin Repeat Domain Containing 11","Protein Coding","Q6UB99","50","GC16M089267","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD11"
"G3BP2","G3BP Stress Granule Assembly Factor 2","Protein Coding","Q9UN86","48","GC04M075642","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G3BP2"
"KCTD12","Potassium Channel Tetramerization Domain Containing 12","Protein Coding","Q96CX2","48","GC13M076880","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD12"
"CCN5","Cellular Communication Network Factor 5","Protein Coding","O76076","47","GC20P053994","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN5"
"MYCBP","MYC Binding Protein","Protein Coding","Q99417","45","GC01M038862","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCBP"
"GBA3","Glucosylceramidase Beta 3 (Gene/Pseudogene)","Protein Coding","Q9H227","44","GC04P030165","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBA3"
"TM4SF1","Transmembrane 4 L Six Family Member 1","Protein Coding","P30408","44","GC03M149370","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TM4SF1"
"WDR7","WD Repeat Domain 7","Protein Coding","Q9Y4E6","44","GC18P056651","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR7"
"CYLC2","Cylicin 2","Protein Coding","Q14093","41","GC09P102995","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLC2"
"IGLL5","Immunoglobulin Lambda Like Polypeptide 5","Protein Coding","B9A064","41","GC22P091700","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGLL5"
"ANKRD18A","Ankyrin Repeat Domain 18A","Protein Coding","Q8IVF6","40","GC09M044433","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD18A"
"ACOD1","Aconitate Decarboxylase 1","Protein Coding","A6NK06","38","GC13P076949","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOD1"
"PVT1","Pvt1 Oncogene","RNA Gene","","33","GC08P128394","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1"
"SNHG7","Small Nucleolar RNA Host Gene 7","RNA Gene","","30","GC09M139274","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNHG7"
"FAM201A","Family With Sequence Similarity 201 Member A","RNA Gene","Q5SY85","26","GC09P038620","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM201A"
"MIR3194","MicroRNA 3194","RNA Gene","","18","GC20M051452","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3194"
"LINC01122","Long Intergenic Non-Protein Coding RNA 1122","RNA Gene","","17","GC02P058427","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01122"
"BTF3P11","Basic Transcription Factor 3 Pseudogene 11","Pseudogene","","14","GC13P076928","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTF3P11"
"FRAXA","Fragile Site, Folic Acid Type, Rare, Fra(X)(Q27.3) A","Functional Element","","14","GC0XP148001","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRAXA"
"MIR4795","MicroRNA 4795","RNA Gene","","12","GC03M087226","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4795"
"RNU6-50P","RNA, U6 Small Nuclear 50, Pseudogene","Pseudogene","","10","GC0XP046517","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-50P"
"FECHP1","Ferrochelatase Pseudogene 1","Pseudogene","","8","GC03P034873","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FECHP1"
"LOC101928135","Uncharacterized LOC101928135","RNA Gene","","4","GC03M034875","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC101928135"
"KIT","KIT Proto-Oncogene, Receptor Tyrosine Kinase","Protein Coding","P10721","66","GC04P054657","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIT"
"ITGB3","Integrin Subunit Beta 3","Protein Coding","P05106","65","GC17P155043","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB3"
"TLR2","Toll Like Receptor 2","Protein Coding","O60603","65","GC04P153684","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"BAX","BCL2 Associated X, Apoptosis Regulator","Protein Coding","Q07812","64","GC19P048954","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX"
"ITGA2B","Integrin Subunit Alpha 2b","Protein Coding","P08514","64","GC17M097296","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA2B"
"ITK","IL2 Inducible T Cell Kinase","Protein Coding","Q08881","64","GC05P159566","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITK"
"NFKBIA","NFKB Inhibitor Alpha","Protein Coding","P25963","64","GC14M035401","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKBIA"
"CHUK","Component Of Inhibitor Of Nuclear Factor Kappa B Kinase Complex","Protein Coding","O15111","63","GC10M100597","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHUK"
"CXCR2","C-X-C Motif Chemokine Receptor 2","Protein Coding","P25025","63","GC02P218125","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR2"
"TOP2A","DNA Topoisomerase II Alpha","Protein Coding","P11388","63","GC17M040388","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOP2A"
"ITGA4","Integrin Subunit Alpha 4","Protein Coding","P13612","62","GC02P181501","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA4"
"PIK3CG","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma","Protein Coding","P48736","62","GC07P106865","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG"
"CDKN1B","Cyclin Dependent Kinase Inhibitor 1B","Protein Coding","P46527","61","GC12P074277","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1B"
"HMGCR","3-Hydroxy-3-Methylglutaryl-CoA Reductase","Protein Coding","P04035","61","GC05P075336","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGCR"
"AURKC","Aurora Kinase C","Protein Coding","Q9UQB9","60","GC19P153196","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKC"
"MMP8","Matrix Metallopeptidase 8","Protein Coding","P22894","60","GC11M140389","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP8"
"NGFR","Nerve Growth Factor Receptor","Protein Coding","P08138","60","GC17P049495","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGFR"
"CA9","Carbonic Anhydrase 9","Protein Coding","Q16790","59","GC09P035673","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA9"
"KCNJ3","Potassium Inwardly Rectifying Channel Subfamily J Member 3","Protein Coding","P48549","59","GC02P155806","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ3"
"CCR2","C-C Motif Chemokine Receptor 2","Protein Coding","P41597","58","GC03P064849","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR2"
"CSF2","Colony Stimulating Factor 2","Protein Coding","P04141","58","GC05P132073","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF2"
"HLA-DRA","Major Histocompatibility Complex, Class II, DR Alpha","Protein Coding","P01903","58","GC06P032439","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRA"
"KRT5","Keratin 5","Protein Coding","P13647","58","GC12M052514","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT5"
"COL7A1","Collagen Type VII Alpha 1 Chain","Protein Coding","Q02388","57","GC03M048564","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL7A1"
"DOT1L","DOT1 Like Histone Lysine Methyltransferase","Protein Coding","Q8TEK3","57","GC19P151438","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOT1L"
"GMNN","Geminin DNA Replication Inhibitor","Protein Coding","O75496","57","GC06P024779","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GMNN"
"IGF2BP2","Insulin Like Growth Factor 2 MRNA Binding Protein 2","Protein Coding","Q9Y6M1","57","GC03M185643","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2BP2"
"TNFRSF4","TNF Receptor Superfamily Member 4","Protein Coding","P43489","57","GC01M001211","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF4"
"CLN3","CLN3 Lysosomal/Endosomal Transmembrane Protein, Battenin","Protein Coding","Q13286","56","GC16M028466","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN3"
"FZD7","Frizzled Class Receptor 7","Protein Coding","O75084","56","GC02P204795","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD7"
"PFKFB3","6-Phosphofructo-2-Kinase/Fructose-2,6-Biphosphatase 3","Protein Coding","Q16875","55","GC10P006144","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKFB3"
"SBF1","SET Binding Factor 1","Protein Coding","O95248","54","GC22M086278","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBF1"
"FSTL1","Follistatin Like 1","Protein Coding","Q12841","53","GC03M120392","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSTL1"
"RNF135","Ring Finger Protein 135","Protein Coding","Q8IUD6","53","GC17P030958","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF135"
"FUT9","Fucosyltransferase 9","Protein Coding","Q9Y231","52","GC06P096015","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT9"
"HEPACAM","Hepatic And Glial Cell Adhesion Molecule","Protein Coding","Q14CZ8","52","GC11M124919","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEPACAM"
"ADAMTS12","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 12","Protein Coding","P58397","51","GC05M033524","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS12"
"LACTB","Lactamase Beta","Protein Coding","P83111","51","GC15P194845","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LACTB"
"MKRN3","Makorin Ring Finger Protein 3","Protein Coding","Q13064","51","GC15P199108","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKRN3"
"MTDH","Metadherin","Protein Coding","Q86UE4","51","GC08P097644","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTDH"
"HLF","HLF Transcription Factor, PAR BZIP Family Member","Protein Coding","Q16534","50","GC17P055264","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLF"
"TIMM17A","Translocase Of Inner Mitochondrial Membrane 17A","Protein Coding","Q99595","50","GC01P201955","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM17A"
"ZNF143","Zinc Finger Protein 143","Protein Coding","P52747","49","GC11P021103","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF143"
"AKAP4","A-Kinase Anchoring Protein 4","Protein Coding","Q5JQC9","48","GC0XM050190","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP4"
"PLXDC2","Plexin Domain Containing 2","Protein Coding","Q6UX71","47","GC10P019817","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLXDC2"
"TSGA10","Testis Specific 10","Protein Coding","Q9BZW7","45","GC02M098997","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSGA10"
"C11orf65","Chromosome 11 Open Reading Frame 65","Protein Coding","Q8NCR3","42","GC11M108308","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C11orf65"
"IGHE","Immunoglobulin Heavy Constant Epsilon","Protein Coding","P01854","42","GC14M124465","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGHE"
"OIP5","Opa Interacting Protein 5","Protein Coding","O43482","40","GC15M041309","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OIP5"
"UCN2","Urocortin 2","Protein Coding","Q96RP3","40","GC03M048561","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCN2"
"LINC00472","Long Intergenic Non-Protein Coding RNA 472","RNA Gene","Q9H8W2","36","GC06M109695","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00472"
"LINC00336","Long Intergenic Non-Protein Coding RNA 336","RNA Gene","Q6ZUF6","31","GC06M033586","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00336"
"MIR373","MicroRNA 373","RNA Gene","","29","GC19P153085","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR373"
"MIR29B1","MicroRNA 29b-1","RNA Gene","","28","GC07M130877","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29B1"
"MIR29B2","MicroRNA 29b-2","RNA Gene","","26","GC01M207839","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29B2"
"GABPB1-AS1","GABPB1 Antisense RNA 1","RNA Gene","","22","GC15P193078","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABPB1-AS1"
"MVP-DT","MVP Divergent Transcript","RNA Gene","","22","GC16M052000","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVP-DT"
"FAS-AS1","FAS Antisense RNA 1","RNA Gene","","21","GC10M088991","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS-AS1"
"LARS2-AS1","LARS2 Antisense RNA 1","RNA Gene","","20","GC03M045482","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARS2-AS1"
"MIR105-2","MicroRNA 105-2","RNA Gene","","18","GC0XM152394","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR105-2"
"MIR516A2","MicroRNA 516a-2","RNA Gene","","18","GC19P053761","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR516A2"
"LY6G6F-LY6G6D","LY6G6F-LY6G6D Readthrough","Protein Coding","","14","GC06P189247","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6G6F-LY6G6D"
"TRD-GTC9-1","TRNA-Asp (Anticodon GTC) 9-1","RNA Gene","","14","GC01P177022","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRD-GTC9-1"
"PELO-AS1","PELO Antisense RNA 1","RNA Gene","","13","GC05M052672","0.233286023139954","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PELO-AS1"
"FLT3","Fms Related Receptor Tyrosine Kinase 3","Protein Coding","P36888","66","GC13M028003","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT3"
"HSPB1","Heat Shock Protein Family B (Small) Member 1","Protein Coding","P04792","65","GC07P076302","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1"
"STAT1","Signal Transducer And Activator Of Transcription 1","Protein Coding","P42224","65","GC02M190908","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","Q16539","64","GC06P182012","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"ICAM1","Intercellular Adhesion Molecule 1","Protein Coding","P05362","63","GC19P151796","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
"NEK2","NIMA Related Kinase 2","Protein Coding","P51955","63","GC01M211658","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEK2"
"CD40LG","CD40 Ligand","Protein Coding","P29965","62","GC0XP136649","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD40LG"
"PTPN6","Protein Tyrosine Phosphatase Non-Receptor Type 6","Protein Coding","P29350","62","GC12P074082","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN6"
"CSNK2B","Casein Kinase 2 Beta","Protein Coding","P67870","61","GC06P181896","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2B"
"LEF1","Lymphoid Enhancer Binding Factor 1","Protein Coding","Q9UJU2","61","GC04M108047","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEF1"
"P2RY12","Purinergic Receptor P2Y12","Protein Coding","Q9H244","61","GC03M151336","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RY12"
"SCD","Stearoyl-CoA Desaturase","Protein Coding","O00767","61","GC10P100347","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCD"
"CFB","Complement Factor B","Protein Coding","P00751","60","GC06P031945","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFB"
"DVL1","Dishevelled Segment Polarity Protein 1","Protein Coding","O14640","60","GC01M001335","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DVL1"
"KLK3","Kallikrein Related Peptidase 3","Protein Coding","P07288","60","GC19P050854","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK3"
"MAPKAPK2","MAPK Activated Protein Kinase 2","Protein Coding","P49137","60","GC01P206684","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPKAPK2"
"TNFRSF11B","TNF Receptor Superfamily Member 11b","Protein Coding","O00300","60","GC08M118923","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11B"
"CSK","C-Terminal Src Kinase","Protein Coding","P41240","59","GC15P074782","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSK"
"CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","P48061","59","GC10M044370","0.164958119392395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL12"
