Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"IGF2BP1","Insulin Like Growth Factor 2 MRNA Binding Protein 1","Protein Coding","Q9NZI8","52","GC17P155100","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2BP1"
"INPP5B","Inositol Polyphosphate-5-Phosphatase B","Protein Coding","P32019","52","GC01M037860","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP5B"
"KRT2","Keratin 2","Protein Coding","P35908","52","GC12M052815","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT2"
"MOV10","Mov10 RNA Helicase","Protein Coding","Q9HCE1","52","GC01P112673","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOV10"
"MTX2","Metaxin 2","Protein Coding","O75431","52","GC02P176269","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTX2"
"MUC2","Mucin 2, Oligomeric Mucus/Gel-Forming","Protein Coding","Q02817","52","GC11P001074","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC2"
"MUC6","Mucin 6, Oligomeric Mucus/Gel-Forming (Gene/Pseudogene)","Protein Coding","Q6W4X9","52","GC11M001012","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC6"
"MX1","MX Dynamin Like GTPase 1","Protein Coding","P20591","52","GC21P041420","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MX1"
"NADSYN1","NAD Synthetase 1","Protein Coding","Q6IA69","52","GC11P108107","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NADSYN1"
"NCKAP1","NCK Associated Protein 1","Protein Coding","Q9Y2A7","52","GC02M182909","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCKAP1"
"NHLRC1","NHL Repeat Containing E3 Ubiquitin Protein Ligase 1","Protein Coding","Q6VVB1","52","GC06M018120","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHLRC1"
"NMB","Neuromedin B","Protein Coding","P08949","52","GC15M084655","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NMB"
"NXF1","Nuclear RNA Export Factor 1","Protein Coding","Q9UBU9","52","GC11M139669","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NXF1"
"OGN","Osteoglycin","Protein Coding","P20774","52","GC09M092383","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGN"
"OTOF","Otoferlin","Protein Coding","Q9HC10","52","GC02M026709","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTOF"
"PPCDC","Phosphopantothenoylcysteine Decarboxylase","Protein Coding","Q96CD2","52","GC15P075023","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPCDC"
"PPCS","Phosphopantothenoylcysteine Synthetase","Protein Coding","Q9HAB8","52","GC01P042456","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPCS"
"RAB35","RAB35, Member RAS Oncogene Family","Protein Coding","Q15286","52","GC12M120096","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB35"
"RAB8A","RAB8A, Member RAS Oncogene Family","Protein Coding","P61006","52","GC19P016111","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB8A"
"RAD51B","RAD51 Paralog B","Protein Coding","O15315","52","GC14P067819","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51B"
"RBFOX2","RNA Binding Fox-1 Homolog 2","Protein Coding","O43251","52","GC22M035738","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBFOX2"
"RENBP","Renin Binding Protein","Protein Coding","P51606","52","GC0XM153935","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RENBP"
"SEC14L2","SEC14 Like Lipid Binding 2","Protein Coding","O76054","52","GC22P030396","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC14L2"
"SLC35A1","Solute Carrier Family 35 Member A1","Protein Coding","P78382","52","GC06P087470","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35A1"
"SLC5A3","Solute Carrier Family 5 Member 3","Protein Coding","P53794","52","GC21P034305","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC5A3"
"SNX9","Sorting Nexin 9","Protein Coding","Q9Y5X1","52","GC06P183815","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX9"
"SUPT5H","SPT5 Homolog, DSIF Elongation Factor Subunit","Protein Coding","O00267","52","GC19P039436","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUPT5H"
"TAF2","TATA-Box Binding Protein Associated Factor 2","Protein Coding","Q6P1X5","52","GC08M119730","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF2"
"TOMM40","Translocase Of Outer Mitochondrial Membrane 40","Protein Coding","O96008","52","GC19P044890","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOMM40"
"TSC22D3","TSC22 Domain Family Member 3","Protein Coding","Q99576","52","GC0XM107713","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC22D3"
"XK","X-Linked Kx Blood Group Antigen, Kell And VPS13A Binding Protein","Protein Coding","P51811","52","GC0XP037685","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XK"
"XRCC2","X-Ray Repair Cross Complementing 2","Protein Coding","O43543","52","GC07M152644","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC2"
"ADAMTS17","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 17","Protein Coding","Q8TE56","51","GC15M099971","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS17"
"AFAP1","Actin Filament Associated Protein 1","Protein Coding","Q8N556","51","GC04M007758","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFAP1"
"ALYREF","Aly/REF Export Factor","Protein Coding","Q86V81","51","GC17M081887","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALYREF"
"B3GNT2","UDP-GlcNAc:BetaGal Beta-1,3-N-Acetylglucosaminyltransferase 2","Protein Coding","Q9NY97","51","GC02P062196","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GNT2"
"CCBE1","Collagen And Calcium Binding EGF Domains 1","Protein Coding","Q6UXH8","51","GC18M059430","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCBE1"
"CCN3","Cellular Communication Network Factor 3","Protein Coding","P48745","51","GC08P119416","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN3"
"COTL1","Coactosin Like F-Actin Binding Protein 1","Protein Coding","Q14019","51","GC16M084566","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COTL1"
"DYRK3","Dual Specificity Tyrosine Phosphorylation Regulated Kinase 3","Protein Coding","O43781","51","GC01P206673","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYRK3"
"EHBP1","EH Domain Binding Protein 1","Protein Coding","Q8NDI1","51","GC02P062673","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EHBP1"
"EOGT","EGF Domain Specific O-Linked N-Acetylglucosamine Transferase","Protein Coding","Q5NDL2","51","GC03M068975","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EOGT"
"ESCO2","Establishment Of Sister Chromatid Cohesion N-Acetyltransferase 2","Protein Coding","Q56NI9","51","GC08P027771","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESCO2"
"ESPL1","Extra Spindle Pole Bodies Like 1, Separase","Protein Coding","Q14674","51","GC12P053268","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESPL1"
"EVC2","EvC Ciliary Complex Subunit 2","Protein Coding","Q86UK5","51","GC04M006424","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EVC2"
"FAM50A","Family With Sequence Similarity 50 Member A","Protein Coding","Q14320","51","GC0XP155207","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM50A"
"FAN1","FANCD2 And FANCI Associated Nuclease 1","Protein Coding","Q9Y2M0","51","GC15P192568","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAN1"
"FRMD7","FERM Domain Containing 7","Protein Coding","Q6ZUT3","51","GC0XM132077","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRMD7"
"GALNT11","Polypeptide N-Acetylgalactosaminyltransferase 11","Protein Coding","Q8NCW6","51","GC07P152025","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT11"
"GALNT12","Polypeptide N-Acetylgalactosaminyltransferase 12","Protein Coding","Q8IXK2","51","GC09P098807","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT12"
"GTPBP1","GTP Binding Protein 1","Protein Coding","O00178","51","GC22P038705","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTPBP1"
"GZMM","Granzyme M","Protein Coding","P51124","51","GC19P000544","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GZMM"
"H2BC21","H2B Clustered Histone 21","Protein Coding","Q16778","51","GC01M167228","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC21"
"IFNA1","Interferon Alpha 1","Protein Coding","P01562","51","GC09P021955","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNA1"
"INPP5J","Inositol Polyphosphate-5-Phosphatase J","Protein Coding","Q15735","51","GC22P091956","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INPP5J"
"INSIG1","Insulin Induced Gene 1","Protein Coding","O15503","51","GC07P155297","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INSIG1"
"IRF2BPL","Interferon Regulatory Factor 2 Binding Protein Like","Protein Coding","Q9H1B7","51","GC14M077024","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRF2BPL"
"KCNMB4","Potassium Calcium-Activated Channel Subfamily M Regulatory Beta Subunit 4","Protein Coding","Q86W47","51","GC12P075867","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNMB4"
"MBNL1","Muscleblind Like Splicing Regulator 1","Protein Coding","Q9NR56","51","GC03P152243","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBNL1"
"MED17","Mediator Complex Subunit 17","Protein Coding","Q9NVC6","51","GC11P093784","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED17"
"MEST","Mesoderm Specific Transcript","Protein Coding","Q5EB52","51","GC07P130486","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEST"
"MFAP2","Microfibril Associated Protein 2","Protein Coding","P55001","51","GC01M016974","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFAP2"
"MLF1","Myeloid Leukemia Factor 1","Protein Coding","P58340","51","GC03P158571","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLF1"
"MUC5AC","Mucin 5AC, Oligomeric Mucus/Gel-Forming","Protein Coding","P98088","51","GC11P020281","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC5AC"
"NCALD","Neurocalcin Delta","Protein Coding","P61601","51","GC08M101704","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCALD"
"NIPAL4","NIPA Like Domain Containing 4","Protein Coding","Q0D2K0","51","GC05P157460","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPAL4"
"NPRL2","NPR2 Like, GATOR1 Complex Subunit","Protein Coding","Q8WTW4","51","GC03M054835","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPRL2"
"OPA3","Outer Mitochondrial Membrane Lipid Metabolism Regulator OPA3","Protein Coding","Q9H6K4","51","GC19M045527","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPA3"
"PARL","Presenilin Associated Rhomboid Like","Protein Coding","Q9H300","51","GC03M183826","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARL"
"PLVAP","Plasmalemma Vesicle Associated Protein","Protein Coding","Q9BX97","51","GC19M017351","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLVAP"
"PPP1R9B","Protein Phosphatase 1 Regulatory Subunit 9B","Protein Coding","Q96SB3","51","GC17M050133","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R9B"
"PPP2R5A","Protein Phosphatase 2 Regulatory Subunit B'Alpha","Protein Coding","Q15172","51","GC01P212285","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5A"
"PPP2R5E","Protein Phosphatase 2 Regulatory Subunit B'Epsilon","Protein Coding","Q16537","51","GC14M063371","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5E"
"RTN4IP1","Reticulon 4 Interacting Protein 1","Protein Coding","Q8WWV3","51","GC06M109419","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN4IP1"
"SCG2","Secretogranin II","Protein Coding","P13521","51","GC02M223596","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCG2"
"SIX5","SIX Homeobox 5","Protein Coding","Q8N196","51","GC19M045764","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIX5"
"SLC25A27","Solute Carrier Family 25 Member 27","Protein Coding","O95847","51","GC06P046652","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A27"
"SMTN","Smoothelin","Protein Coding","P53814","51","GC22P091952","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMTN"
"SPTLC3","Serine Palmitoyltransferase Long Chain Base Subunit 3","Protein Coding","Q9NUV7","51","GC20P013008","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTLC3"
"STK25","Serine/Threonine Kinase 25","Protein Coding","O00506","51","GC02M241492","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK25"
"SUPT4H1","SPT4 Homolog, DSIF Elongation Factor Subunit","Protein Coding","P63272","51","GC17M058345","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUPT4H1"
"SYNCRIP","Synaptotagmin Binding Cytoplasmic RNA Interacting Protein","Protein Coding","O60506","51","GC06M085607","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNCRIP"
"SYNJ2","Synaptojanin 2","Protein Coding","O15056","51","GC06P157981","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNJ2"
"TET1","Tet Methylcytosine Dioxygenase 1","Protein Coding","Q8NFU7","51","GC10P068560","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TET1"
"THSD1","Thrombospondin Type 1 Domain Containing 1","Protein Coding","Q9NS62","51","GC13M052377","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THSD1"
"THSD4","Thrombospondin Type 1 Domain Containing 4","Protein Coding","Q6ZMP0","51","GC15P071096","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THSD4"
"TIAL1","TIA1 Cytotoxic Granule Associated RNA Binding Protein Like 1","Protein Coding","Q01085","51","GC10M119571","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIAL1"
"TMEM59","Transmembrane Protein 59","Protein Coding","Q9BXS4","51","GC01M054031","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM59"
"UAP1","UDP-N-Acetylglucosamine Pyrophosphorylase 1","Protein Coding","Q16222","51","GC01P162561","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UAP1"
"UFSP2","UFM1 Specific Peptidase 2","Protein Coding","Q9NUQ7","51","GC04M185399","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UFSP2"
"UPF2","UPF2 Regulator Of Nonsense Mediated MRNA Decay","Protein Coding","Q9HAU5","51","GC10M011920","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPF2"
"ZC3H14","Zinc Finger CCCH-Type Containing 14","Protein Coding","Q6PJT7","51","GC14P088562","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H14"
"ABRAXAS1","Abraxas 1, BRCA1 A Complex Subunit","Protein Coding","Q6UWZ7","50","GC04M083464","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABRAXAS1"
"ATOH7","Atonal BHLH Transcription Factor 7","Protein Coding","Q8N100","50","GC10M068230","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATOH7"
"CHD6","Chromodomain Helicase DNA Binding Protein 6","Protein Coding","Q8TD26","50","GC20M041402","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD6"
"CYP8B1","Cytochrome P450 Family 8 Subfamily B Member 1","Protein Coding","Q9UNU6","50","GC03M042856","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP8B1"
"DLGAP4","DLG Associated Protein 4","Protein Coding","Q9Y2H0","50","GC20P053293","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLGAP4"
"DLX2","Distal-Less Homeobox 2","Protein Coding","Q07687","50","GC02M172099","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLX2"
"DPH5","Diphthamide Biosynthesis 5","Protein Coding","Q9H2P9","50","GC01M100989","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH5"
"ESCO1","Establishment Of Sister Chromatid Cohesion N-Acetyltransferase 1","Protein Coding","Q5FWF5","50","GC18M021529","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESCO1"
"FTMT","Ferritin Mitochondrial","Protein Coding","Q8N4E7","50","GC05P121851","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTMT"
"FUZ","Fuzzy Planar Cell Polarity Protein","Protein Coding","Q9BT04","50","GC19M049806","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUZ"
"GALK2","Galactokinase 2","Protein Coding","Q01415","50","GC15P049155","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALK2"
"GALNT9","Polypeptide N-Acetylgalactosaminyltransferase 9","Protein Coding","Q9HCQ5","50","GC12M132196","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT9"
"HNRNPA3","Heterogeneous Nuclear Ribonucleoprotein A3","Protein Coding","P51991","50","GC02P177212","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPA3"
"KLHL15","Kelch Like Family Member 15","Protein Coding","Q96M94","50","GC0XM023983","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL15"
"LAT2","Linker For Activation Of T Cells Family Member 2","Protein Coding","Q9GZY6","50","GC07P074199","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAT2"
"LRRTM1","Leucine Rich Repeat Transmembrane Neuronal 1","Protein Coding","Q86UE6","50","GC02M080264","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRTM1"
"MFAP4","Microfibril Associated Protein 4","Protein Coding","P55083","50","GC17M019383","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFAP4"
"MID2","Midline 2","Protein Coding","Q9UJV3","50","GC0XP107825","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MID2"
"MPP1","MAGUK P55 Scaffold Protein 1","Protein Coding","Q00013","50","GC0XM154779","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP1"
"MSL3","MSL Complex Subunit 3","Protein Coding","Q8N5Y2","50","GC0XP011758","1.34911632537842","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSL3"
